name,tier,website,logo_url,description,event,event_year,source_url,notes
The Straits Times,Media Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da6b552395be292a5cf65_nT1WdPZ2ESGbHu9QcVfpQbbHXXxXnoOlmDqFFUJl6Xo.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
CoinDesk,Media Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/6912ffe4d1cbbcab51a7aab5_SCTzUlrAf9OmEs75y5Pdh2JCelW4t4emwbjhRb6bWH8.avif,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
The Block,Media Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da92944c40c87f34983d6_Z1_ZM5HRft5is5vN3Gfge6Gq-ionYNwIAi_aWBSR1_o.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Decrypt,Media Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da92b2c60698584fefe16_oGZY4v15yZtFm6-fwkJrKoblAPkc160Ner-c1XkNlMo.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Blockworks,Media Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da92d2c60698584ff011f_ouQRDiK4xYhlPsyUqR0H8YOBc8YaXZt3AvinjL-gl5Y.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Cointelegraph,Media Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da930b4badc43167b2e85_nnFm86Ab2-BFE2xwjzQpETA41a1BMG249uEbjj0PihM.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
BeinCrypto,Media Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da9afad8f90b5e9dd8c40_EOsdeOfKUEJEzgewjWKTt9Tx_o9HobY4rzoKJtASOcs.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Blockchain Business School,Education Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68c7b7688fe5416ed5b9b223_jzBPIizRKzsR2OK-3-UVPv8brspCyKsKU7wzCtInLvg.svg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Blockchain Council,Education Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68c7b76937d7ae55576bc9f4_vHPns8mjByOdgYuBK1dAILHGlb_nSrFR8oUlj4Av9-8.svg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
DecentraClasses,Education Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68c7b7662fc6c6ac1d8bf0fc_OtmkRNIwWrre82EJ47y9mOj6tSWRlmYaQZMgCOQmSrg.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Fu Jen Catholic University Finance Lab,Education Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da56dbb6805f44c288449_SQ6L6gSJBGKHJWome3GqqSY7NsQbZ2_-HDvuDYY8Fnw.jpeg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
HKU Quantitative Research Society,Education Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68c7b76d36ce07ba68e472e3_rHM9kaNpHdE7raEAg3PGCqI0YNjainrumwclZeMF6DU.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Kryptosphere DeVinci,Education Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da57052395be292a59f52_4VWBBLOrqJ33tMlmW0_c0ySJQRBd0KTLtvQMjnI5x44.jpeg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Monash Blockchain Club,Education Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da571a16472f2c8c0b1b1_-IZrGdpecsuG1NwlylLCLt_j0VIYXW7s-74kr31XdrU.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Nanyang Technological University,Education Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da573db02cef4064e6f89_HZlKhoeQJHFvC1bSffaCOZrEFQ5OISoN57XkYY3h9sY.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
NCHU Blockchain Club,Education Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da574b4badc431678c41a_iu6z2f8fLzwSMr04cCFXWTMfJ8VQGFIy0oLMzHEdYqY.jpeg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Node Z,Education Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da5762448f1afec191b7f_BBLguIOssdjyyLQKxpDz4oGG-nZiqQTrX1x7pZ3F4N8.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Princeton Blockchain Club,Education Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68c7b776052fdcd38265aeaa_nv7x9IJwml1A57yk_ER38uAFJJE9SCruIfvb7hdmNCk.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Sunway Blockchain Club,Education Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68c7b7616e294a9c547f888c_LQsiBtORYWAODIi6aC9X1arGPpvIua1OMcOMVGiR1gI.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Taiwan Blockchain Academia,Education Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68c7b7644953e80533eeeb3a_93-Uj-5ks4izHvTmqU0H1pGIPWqAbeCbUkO5f-nEMGk.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Taylor’s University Blockchain Club,Education Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68c7b778827c73ac42e24f1c_gFhBaOjdvscQei5qb3ESdyyQ4X8Ly94cm2S5baLbN4w.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Uweb（university of web3),Education Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68c7b77a36ce07ba68e477af_vMtWuZM2FowTPVLO3sp0I2g8MC2wPLt8EKxxC_tR1C0.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
1783DAO,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da5922448f1afec1926e3_RV4ge28K97lciawoliaP90qbI6F1Z1tx0Lvx2dJXBCo.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
499,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da593be2dc786cfe7add1_UnOqEvhb_AtchcEsvACQqGNMoQMcu_OhYWxKFKhExyM.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
ABGA,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da5a444c40c87f3479067_nSqiHu4TLbsUtzzUHLsX1zCxUP0uvxEwa4IIpejNSrI.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
ACTUALONE,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68cd2fdc8037aae9e662c228_0NfOqXbB9rl2Nbl7dMXSmOAK8qcNGe2_YM_VSejt2xo.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Agent Daredevil | Daredevil Media | NewProntera,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da5aa53bfc93b1b46ff61_WQjy-lBN3tLCroln2OmeglPZ0565kxhwdRVWmHMMOr8.jpeg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
AGENTS CLAN,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da5ab0e3618fbe31cd790_jDNYBCUwI2qEF6yeF0mrpPdnG77lzit3h3k6Uoz8Ti8.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
AI Insight,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68cd156de00e3ddbe46544f7__VRY7rRqqZCvon05XkkDfmCz_H2tVpgC9fjH2bkEo_U.svg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Allspark Research,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da5afb4badc4316790665_LIdbd0wp-hPhO9C5mnxLacLFvg29b7fiZm-yT3zwneY.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Altcointurk,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da5d2be2dc786cfe7c9d1_I7xXw5PJcdxbQHftUN65S_tqtxtnZniOXG-Nl7sOmdA.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
APAC DAO,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da5d704d9e5870af4abdc_UxECRNEO7sSZIEpqiTTY85ZWkvDHSzU3hbS5X2VpYGI.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
APH WEB3 (APAC Private Hub),Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da5d8b4badc43167933fd_vypqAoBnSLJ329uPErlrLgz6FDbM08HfjXdI82YlVBQ.jpeg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Aptos AlphaTeam,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da5da174f524292899f78_z8_9Ug1Ln7Je9m7HYPhJJRkGAk42B4y5eYHuI83-_Fo.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Arkreen Network,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da5dcb4badc4316793602_so23-OEshvQFFljQZwrMJ5sUMsCuoFd4Ejfd7QFDzUQ.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Association for Women in Cryptocurrency,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da5dd2c60698584fe00aa_zHcJwP46LIHwhVD51ZRFXznw8lW1WNLIu6tlncptU54.jpeg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Association of Crypto Currency Enterprises and Start-ups Singapore (ACCESS),Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da5df0e3618fbe31cf48e__2_wnDiG_AiJ5ONkNu2GjrXSl7Qr-FcEb5-6m94dSnw.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Atmos Protocol,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da5e0174f52429289a442_ZjhOJuv1B6F6xSVfosKGExyX0n0Oglcm_79ET1xKHjk.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
BackersStage Capital,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b456fcd564abe267c90acf_vQ1wogFRMEpJDdWlRUELIjrZoa5t-VRMH255JJBMR5s.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
BD GemX,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da5f00e3618fbe31cfb91_BV22qX7veDAjKc0Z_NbzMGp6FWsP0wYpOTPGlgTXuYU.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
BD Ventures,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da6050e3618fbe31d05d0_JOF4j6DvZKu4HKZbiEEyG1hbsgFEDYZ87UIBqNMF7rs.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
BHOPAL DAO,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da606db02cef4064e9030_1uIe08BwhuhSL2jvqNq7CV846LOJBN6zbv1KCg6Bpp0.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Bitcoin 比特幣中文社團,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da607bb6805f44c28acc2_QNdhniCD_c7TC5E2aKGICr2WhC8kvxf_0xQcoGhkRqk.jpeg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Bitcoin Addict Thailand,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da609ed8ae6b07532f164_v797Cul__J7iElWuO5J7BdfA5kR5Py3zhyfhW3gK4Tw.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Bitcoin Square,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da63a3abeb16f4be71e52_tv9-wrXer1LCTFvzrj3IWziEyhvUd6WOJQEfJxFR-zM.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Biteye,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da63fdb02cef4064e9fdc_Ywbp4mH6NNIYLwJKN3tFuy11OENEcXWsDBHcq5vILog.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Blockchain Association Singapore,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/6894b75ee0a73d8662a266ca_IQBgM1HKzCUHcaC2Vdh8hN7gofcT-kVVNFqUPLwOwrU.svg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Blockchain for Good Alliance (BGA),Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da65d9f1ff719a365dfd2_ZEiZmnPPWMoMlJNQclPlXD54RBfdRsVIcqWuZCd1tiY.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Blockchain Lawyers Forum,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b4506b9b501c075461171c_ZzZ1PVjz-heNIUPW2lhr6sF-p3lDbbHTan_JuY_aJ1I.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
BlockDelta - DBE,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da666b4badc431679a085_D_t37lZzDdsEYPahWqJ4JkFzU-d_WVSDCzGmmggsHso.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
BlockTalkers,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b45062001ec618b3acc133_wYVl2gNTqQV_wgs5Y6sSQGJUodFOpQlF8fnT3HYn_Kc.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Blocktempo動區動趨,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da66cdb02cef4064eb865_Ik4atqI5JKFS7yn_2qTZuQrrQ6Ad6RGNbNmDuVb2OB0.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
boarding bridge DAO LLC,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b45052193bb68ed31f6d8e_gfN67dWsuaOdeRn17MKZNcPJ6gddsK7yjDYrCb-Q7gg.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
caprishell,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b456e9d1852018db4d86ed_jF83G6GWHw3QQ0PLN6sAg74djjcJmTZsdoEa1sPKdSU.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Captain Capital,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b456f5d564abe267c9051c_zhoIwUIU-F9V4TK4_xhp8k2IUIPvjroS-hw0yzmKt3o.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Chaintrade Collective,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b456ee5cab43153f18774a_adsGFsfNJ9e0-q-K3kcFlA5lG17jwA7AGK-7Fv5sA7E.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
ChainWire,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68be8a4be71e4774e8f719c4_3vtqojDtFI_cNSN7M-xFEP28rf6phEKq7UzdVIg576I.svg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Club Satoshi,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da69a174f52429289ec4d_TGn_iJleSy3erCcOLRuhj3J3rzPi60qKYplfRBUmRkk.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Cryptita Plays,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b4505fd1852018db4a6fb6_4yyjBKodmJOv7TW8UTPEsMqy86-b9_WmxPW3t9sfb5M.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Crypto Data Space,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da6e2d7500447ae644013_wyJWbAmFCm8ApFTqaOVCm2vv7D0hBRSpwdWasRbvRQU.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Crypto Hiroba,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da6e445a1c99c3f89f7ff_DF9ZxTnPeG25d8PzCMM742CkvuzbyX_JRXzTySJJXRk.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Crypto Nomads Club,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da6e53abeb16f4be764ab_t3eAdvE6WTRTZsWbJi9aMWTsDie8znFEA2nm4bNeoPg.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Crypto Valley Association,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da6e844c40c87f347ff90_jV44RxDW6gDxPz6pl90n8mBIf2Qo9h1r7jw3sjoVEfE.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
CRYPTOFEMALE,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da6edc3c6ddb3c2df4778_GvshQUwkzx72VMmR97Hr5UzmPIF8q5PbFQgpVuwYN8s.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
CryptoMondays London,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da6ee53bfc93b1b474013_3rlSUSyXHtOHzCGVKKWt-8wrOcwZbV20wRR6Oz-YyTo.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Cryptorank,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b450389b501c075460f9d2_SUGE1eq3-qUFQqeYL0uv6SRbYr8iT4lM7KMhQ1hBZFQ.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Decentral House,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da70d53bfc93b1b474ff1_xLk0PdDeRrjlLNwB_SuEcfnCrvd5nHm2WmCg_5n6Gpw.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Decentrix Africa,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b4504abe0c511439aa5e59_qjOk97qGfvS1_QK2qPKh8m_ljpPjzWHVZYv2MfhTsL4.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
DePinDay,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da71449068ce5a0a63589_4tuRGvO6c2Nu3PM0FRy4GgXSg0qulSi7-LBOh5_MJqk.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
DGroup Capital,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da71612ab0e92130981b9_4WyAFPRW9_uEdKh6mUPvndfQIeqWwgJ5tf_07-Nvk9w.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Family Offices Investors Summit,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da73bbb6805f44c28d795_QMdff8zIm5rj6ccDSTnCY7spBZMn8O_x5aIN_V9ahcI.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Fluxor,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da75a6e7623b6eea00bed_ngH_Z1lLjYKSz5U067z5AAWCXPssGROSc8E9jyNRJOU.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
FWX Community,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b450563be39756a8b46121_g1qM8tJZC2RAWTYtN2qtIN6QweyMcfzPdioMmPY24r8.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
GameMine Alliance（GMA）,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da76945a1c99c3f8a3917__K4vPW6NRZoZm8TyNh2PzZ7Tmcirl_xYecyOuCFQbEU.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
GFI Research,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da76bb4badc43167a3199_2xYbwrQ_X0X5NjhNkBpXopWVsOCrTuhDQkxCjV6x2Y0.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
GFTN,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da76c6b5af2491da620e1_5Ex4LedYxBR3d3yYbEyrHWficAbU2oUP_yzPzrWW6Hs.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Global Coin Research,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b456fa8da76888e5b63691_GG6FvzKMXmZ2lU7Cwpt3qJ3fcjBhDJZscrGhgjFbY8Y.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
global fintech institute,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b450322c5ae5e54bee4859_vUdF62DBDLdOMMh--RUBDID5B9xO4Osra-muQLMf9kE.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
GoldZip,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b4504cd39bd61c08e31d7b_-jg7M8kRLrA9tCFScp6Zy2um64erHL_Stl29CtCTPDQ.svg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Hack Seasons,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da77dad8f90b5e9dbf49e_Vs5qdV-dRcOmzis0vqSgzBu7k5tH8Wd6KtxpGZKI-_E.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Hamorny,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b456ec2812f4d0e2b86922_mQUgIlXn4qwG0wIMhrCZ95tXo1P6-x8tGGlNcerMQBg.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Hashtag Web3,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da786ac79d71273af6f48_yMXCX5dArL8j4MHG-ecl_6YqUGLeYckau0wvj-CjbcY.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
HP Crypto,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b45702d1852018db4d9362_Wf1eL2cqxByVoAjAaavCABEQTLnlV0hWVgrriBAr_Pk.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Hyderabad DAO,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da79dad8f90b5e9dc1060_Qj0B4knwesvkbiQFplqlQkoiRlvAkqhb9CXM1uhHgho.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
InnMind,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68cd2238010ea6b2e1d87978_WHdND_FuH7PXJ8mK7K9oCZObSUYzPY9I2j6vx_ZsaQA.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Istanbul Blockchain Week,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da7ce45a1c99c3f8a5912_S3SolrEiE8toAuRAp-gBFIHfsJBpBwB-xvcNhgA_rmo.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
